,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
14,COMP SCI,400,003,142,3.275,38.7,16.9,26.8,5.6,8.5,2.1,1.4,.
15,COMP SCI,400,004,134,3.160,27.6,20.9,27.6,10.4,6.7,3.0,1.5,.
16,COMP SCI,400,010,43,3.663,60.5,14.0,23.3,2.3,.,.,.,.
18,COMP SCI,402,001,25,4.000,100.0,.,.,.,.,.,.,.
19,COMP SCI,403,001,19,3.632,57.9,31.6,5.3,.,.,5.3,.,.
20,COMP SCI,407,001,196,3.319,26.5,31.6,24.0,16.8,.,1.0,.,.
21,COMP SCI,412,001,53,2.689,22.6,13.2,20.8,15.1,15.1,1.9,11.3,.
22,COMP SCI,425,001,24,3.292,45.8,12.5,25.0,4.2,4.2,8.3,.,.
23,COMP SCI,435,001,116,3.241,28.4,19.0,32.8,14.7,0.9,1.7,0.9,0.9
24,COMP SCI,475,001,10,3.444,40.0,10.0,30.0,10.0,.,.,.,.
25,COMP SCI,475,002,15,3.033,46.7,13.3,6.7,6.7,13.3,6.7,6.7,.
26,COMP SCI,475,003,7,2.500,28.6,14.3,14.3,.,14.3,14.3,14.3,.
28,COMP SCI,502,001,16,4.000,100.0,.,.,.,.,.,.,.
29,COMP SCI,506,001,124,3.435,37.9,33.9,17.7,3.2,5.6,0.8,0.8,.
31,COMP SCI,514,002,9,2.556,22.2,11.1,22.2,11.1,11.1,11.1,11.1,.
33,COMP SCI,518,001,13,3.923,84.6,15.4,.,.,.,.,.,.
34,COMP SCI,524,001,38,3.197,36.8,23.7,13.2,10.5,7.9,7.9,.,.
35,COMP SCI,525,001,23,3.152,26.1,21.7,34.8,8.7,.,8.7,.,.
36,COMP SCI,532,001,74,3.681,63.5,14.9,13.5,4.1,.,1.4,.,1.4
37,COMP SCI,532,002,36,3.606,41.7,30.6,16.7,2.8,.,.,.,8.3
0,COMP SCI,533,001,8,3.500,12.5,75.0,12.5,.,.,.,.,.
1,COMP SCI,536,001,71,3.211,31.0,26.8,16.9,15.5,4.2,5.6,.,.
2,COMP SCI,537,001,296,3.447,43.6,19.3,27.4,7.1,1.0,.,1.4,.
3,COMP SCI,537,010,23,3.587,39.1,43.5,13.0,4.3,.,.,.,.
5,COMP SCI,539,001,42,3.268,14.3,40.5,31.0,7.1,4.8,.,.,.
6,COMP SCI,540,001,140,3.439,50.7,15.0,15.0,10.0,9.3,.,.,.
7,COMP SCI,540,002,153,3.399,50.3,15.0,14.4,9.8,8.5,1.3,0.7,.
8,COMP SCI,540,003,59,3.379,39.0,23.7,22.0,6.8,3.4,3.4,.,.
10,COMP SCI,552,001,19,3.447,57.9,15.8,10.5,10.5,.,.,5.3,.
11,COMP SCI,559,001,177,3.523,38.4,31.1,21.5,6.2,.,.,.,0.6
12,COMP SCI,561,001,35,3.729,65.7,22.9,5.7,2.9,2.9,.,.,.
13,COMP SCI,564,001,193,3.210,23.3,26.9,30.1,10.9,7.3,1.6,.,.
17,COMP SCI,570,001,186,3.803,67.7,26.9,3.8,0.5,.,0.5,.,0.5
18,COMP SCI,571,001,121,3.387,47.9,15.7,15.7,7.4,9.1,2.5,.,.
21,COMP SCI,576,001,66,3.280,53.0,15.2,9.1,4.5,9.1,6.1,3.0,.
22,COMP SCI,577,001,159,3.006,20.8,11.9,38.4,9.4,16.4,2.5,.,.
23,COMP SCI,577,002,197,2.964,24.9,15.2,30.5,11.2,6.1,4.6,5.1,.
24,COMP SCI,577,003,36,3.875,83.3,8.3,8.3,.,.,.,.,.
27,COMP SCI,611,002,12,3.875,83.3,8.3,8.3,.,.,.,.,.
29,COMP SCI,638,001,10,4.000,100.0,.,.,.,.,.,.,.
30,COMP SCI,638,002,10,3.900,90.0,.,10.0,.,.,.,.,.
31,COMP SCI,638,003,11,4.000,100.0,.,.,.,.,.,.,.
32,COMP SCI,638,004,12,3.917,91.7,.,8.3,.,.,.,.,.
33,COMP SCI,638,005,39,3.731,61.5,23.1,15.4,.,.,.,.,.
35,COMP SCI,639,001,53,3.327,49.1,20.8,5.7,5.7,11.3,3.8,1.9,1.9
36,COMP SCI,639,002,50,3.694,70.0,10.0,10.0,2.0,6.0,.,.,.
38,COMP SCI,640,001,83,3.774,65.1,25.3,6.0,2.4,.,.,.,1.2
39,COMP SCI,642,001,53,3.151,22.6,24.5,34.0,9.4,5.7,1.9,1.9,.
0,COUN PSY,115,002,12,3.708,66.7,16.7,8.3,8.3,.,.,.,.
1,COUN PSY,115,011,16,2.625,25.0,6.3,18.8,18.8,12.5,12.5,6.3,.
2,COUN PSY,115,012,12,3.750,83.3,.,.,16.7,.,.,.,.
3,COUN PSY,115,013,17,3.382,64.7,17.6,5.9,.,.,.,11.8,.
4,COUN PSY,115,014,18,3.611,66.7,5.6,16.7,5.6,5.6,.,.,.
5,COUN PSY,115,015,34,3.294,50.0,2.9,26.5,14.7,.,2.9,2.9,.
6,COUN PSY,115,016,20,3.025,40.0,.,25.0,15.0,10.0,10.0,.,.
7,COUN PSY,115,021,10,3.950,90.0,10.0,.,.,.,.,.,.
8,COUN PSY,115,022,11,3.773,72.7,9.1,18.2,.,.,.,.,.
9,COUN PSY,115,023,8,3.750,62.5,25.0,12.5,.,.,.,.,.
10,COUN PSY,115,024,10,4.000,100.0,.,.,.,.,.,.,.
11,COUN PSY,115,031,10,4.000,100.0,.,.,.,.,.,.,.
12,COUN PSY,115,032,10,3.900,90.0,.,10.0,.,.,.,.,.
13,COUN PSY,115,033,10,4.000,100.0,.,.,.,.,.,.,.
14,COUN PSY,115,034,10,3.950,90.0,10.0,.,.,.,.,.,.
16,COUN PSY,115,053,6,2.750,.,16.7,16.7,16.7,16.7,.,.,.
19,COUN PSY,120,001,33,3.656,45.5,39.4,9.1,3.0,.,.,.,.
20,COUN PSY,125,001,19,4.000,100.0,.,.,.,.,.,.,.
21,COUN PSY,125,002,18,3.944,88.9,11.1,.,.,.,.,.,.
22,COUN PSY,125,003,15,3.567,73.3,6.7,13.3,.,.,.,6.7,.
23,COUN PSY,125,004,9,4.000,100.0,.,.,.,.,.,.,.
24,COUN PSY,125,005,15,3.833,86.7,.,6.7,6.7,.,.,.,.
25,COUN PSY,125,006,12,4.000,100.0,.,.,.,.,.,.,.
26,COUN PSY,125,007,11,4.000,100.0,.,.,.,.,.,.,.
27,COUN PSY,125,008,18,3.889,83.3,11.1,5.6,.,.,.,.,.
28,COUN PSY,125,009,13,3.654,53.8,38.5,.,.,7.7,.,.,.
29,COUN PSY,125,010,12,3.583,75.0,16.7,.,.,.,.,8.3,.
30,COUN PSY,125,011,8,3.563,75.0,.,.,12.5,12.5,.,.,.
31,COUN PSY,125,012,10,3.450,80.0,.,.,10.0,.,.,10.0,.
32,COUN PSY,125,013,14,3.964,92.9,7.1,.,.,.,.,.,.
33,COUN PSY,125,015,9,3.667,66.7,22.2,.,.,11.1,.,.,.
34,COUN PSY,125,016,20,3.700,65.0,15.0,15.0,5.0,.,.,.,.
36,COUN PSY,125,018,9,4.000,100.0,.,.,.,.,.,.,.
37,COUN PSY,125,019,9,3.944,88.9,11.1,.,.,.,.,.,.
38,COUN PSY,125,020,14,3.536,78.6,7.1,.,.,7.1,.,7.1,.
39,COUN PSY,125,021,7,3.917,71.4,14.3,.,.,.,.,.,.
40,COUN PSY,125,022,9,3.944,88.9,11.1,.,.,.,.,.,.
41,COUN PSY,125,023,6,4.000,100.0,.,.,.,.,.,.,.
42,COUN PSY,125,024,8,4.000,100.0,.,.,.,.,.,.,.
0,COUN PSY,125,025,7,3.857,71.4,28.6,.,.,.,.,.,.
1,COUN PSY,125,026,17,3.941,94.1,.,5.9,.,.,.,.,.
2,COUN PSY,125,027,11,3.818,81.8,9.1,.,9.1,.,.,.,.
3,COUN PSY,125,029,13,3.615,53.8,15.4,30.8,.,.,.,.,.
4,COUN PSY,125,030,7,4.000,100.0,.,.,.,.,.,.,.
5,COUN PSY,125,031,9,3.889,88.9,.,11.1,.,.,.,.,.
6,COUN PSY,125,032,6,4.000,100.0,.,.,.,.,.,.,.
7,COUN PSY,125,033,19,3.895,89.5,5.3,.,5.3,.,.,.,.
8,COUN PSY,125,034,19,3.921,84.2,15.8,.,.,.,.,.,.
9,COUN PSY,125,035,20,3.850,90.0,.,5.0,.,5.0,.,.,.
10,COUN PSY,125,036,19,3.711,84.2,5.3,5.3,.,.,.,5.3,.
12,COUN PSY,225,001,226,3.783,78.3,11.1,3.1,4.4,0.4,1.8,.,0.4
13,COUN PSY,237,001,184,3.915,93.5,2.7,1.1,.,.,0.5,1.1,.
14,COUN PSY,300,001,19,4.000,89.5,.,.,.,.,.,.,.
15,COUN PSY,300,010,15,4.000,100.0,.,.,.,.,.,.,.
17,COUN PSY,601,001,12,3.958,91.7,8.3,.,.,.,.,.,.
18,COUN PSY,620,002,8,4.000,100.0,.,.,.,.,.,.,.
19,COUN PSY,620,005,46,3.761,84.8,4.3,6.5,.,.,2.2,2.2,.
21,COUN PSY,655,001,117,3.829,85.5,4.3,6.0,0.9,2.6,0.9,.,.
24,COUN PSY,699,040,13,4.000,100.0,.,.,.,.,.,.,.
0,CRB,625,001,18,4.000,94.4,.,.,.,.,.,.,5.6
1,CRB,670,001,11,3.818,72.7,18.2,9.1,.,.,.,.,.
0,CS&D,110,001,148,3.351,37.2,31.8,16.2,8.8,0.7,3.4,2.0,.
1,CS&D,201,001,106,3.643,59.4,23.6,10.4,3.8,.,.,1.9,.
2,CS&D,202,001,70,3.707,70.0,14.3,10.0,1.4,2.9,1.4,.,.
3,CS&D,240,001,109,3.748,87.2,2.8,2.8,1.8,.,3.7,1.8,.
4,CS&D,303,001,86,3.576,59.3,17.4,12.8,4.7,3.5,2.3,.,.
5,CS&D,315,001,97,3.603,52.6,26.8,13.4,3.1,4.1,.,.,.
6,CS&D,320,001,124,3.863,83.1,10.5,4.0,0.8,1.6,.,.,.
7,CS&D,424,001,125,3.827,80.8,7.2,7.2,3.2,0.8,.,.,0.8
8,CS&D,481,001,12,4.000,100.0,.,.,.,.,.,.,.
9,CS&D,503,001,65,3.892,87.7,9.2,1.5,.,.,1.5,.,.
19,CS&D,699,005,11,4.000,100.0,.,.,.,.,.,.,.
20,CS&D,699,006,6,4.000,100.0,.,.,.,.,.,.,.
24,CS&D,699,022,7,4.000,100.0,.,.,.,.,.,.,.
25,CS&D,699,024,8,4.000,100.0,.,.,.,.,.,.,.
26,CS&D,699,046,6,4.000,100.0,.,.,.,.,.,.,.
0,CSCS,125,001,63,3.742,65.1,22.2,4.8,1.6,.,.,1.6,3.2
1,CSCS,254,001,47,3.913,95.7,.,.,.,.,.,2.1,.
3,CSCS,300,001,83,3.852,75.9,16.9,3.6,.,1.2,.,.,.
4,CSCS,330,001,27,3.558,70.4,11.1,7.4,.,.,.,7.4,.
5,CSCS,335,001,42,3.762,69.0,16.7,11.9,2.4,.,.,.,.
6,CSCS,400,001,34,3.956,94.1,2.9,2.9,.,.,.,.,.
7,CSCS,460,001,40,3.638,65.0,25.0,2.5,2.5,.,2.5,2.5,.
8,CSCS,501,001,10,3.800,80.0,.,20.0,.,.,.,.,.
11,CSCS,570,001,16,4.000,100.0,.,.,.,.,.,.,.
12,CSCS,601,001,11,4.000,100.0,.,.,.,.,.,.,.
13,CSCS,699,004,14,4.000,100.0,.,.,.,.,.,.,.
0,CURRIC,240,001,44,3.955,93.2,4.5,2.3,.,.,.,.,.
1,CURRIC,276,001,10,4.000,100.0,.,.,.,.,.,.,.
2,CURRIC,277,001,208,3.838,86.1,8.2,0.5,1.9,1.0,1.0,1.0,.
3,CURRIC,292,001,17,4.000,100.0,.,.,.,.,.,.,.
6,CURRIC,305,001,18,4.000,100.0,.,.,.,.,.,.,.
7,CURRIC,309,001,25,3.880,88.0,8.0,.,.,4.0,.,.,.
8,CURRIC,311,001,27,3.852,96.3,.,.,.,.,.,3.7,.
9,CURRIC,312,001,27,3.962,92.6,.,3.7,.,.,.,.,.
10,CURRIC,315,001,19,3.921,89.5,5.3,5.3,.,.,.,.,.
11,CURRIC,316,001,24,4.000,100.0,.,.,.,.,.,.,.
12,CURRIC,317,001,27,3.846,92.6,.,.,.,.,.,3.7,.
13,CURRIC,318,001,26,4.000,100.0,.,.,.,.,.,.,.
14,CURRIC,319,001,24,3.583,62.5,16.7,16.7,.,.,.,4.2,.
15,CURRIC,320,001,15,3.900,80.0,20.0,.,.,.,.,.,.
16,CURRIC,325,001,25,3.958,88.0,8.0,.,.,.,.,.,.
17,CURRIC,327,001,18,4.000,100.0,.,.,.,.,.,.,.
18,CURRIC,328,002,21,4.000,100.0,.,.,.,.,.,.,.
19,CURRIC,328,003,11,4.000,100.0,.,.,.,.,.,.,.
21,CURRIC,331,001,9,4.000,77.8,.,.,.,.,.,.,.
23,CURRIC,339,001,27,3.846,92.6,.,.,.,.,.,3.7,.
26,CURRIC,357,001,19,3.658,47.4,47.4,.,.,5.3,.,.,.
27,CURRIC,357,002,10,3.444,50.0,.,30.0,.,10.0,.,.,.
28,CURRIC,357,003,18,3.833,83.3,.,16.7,.,.,.,.,.
30,CURRIC,359,001,27,3.926,85.2,14.8,.,.,.,.,.,.
32,CURRIC,364,001,23,4.000,100.0,.,.,.,.,.,.,.
33,CURRIC,364,002,19,3.947,89.5,10.5,.,.,.,.,.,.
35,CURRIC,365,001,16,4.000,100.0,.,.,.,.,.,.,.
37,CURRIC,368,001,20,4.000,100.0,.,.,.,.,.,.,.
38,CURRIC,369,002,20,4.000,100.0,.,.,.,.,.,.,.
0,CURRIC,369,003,19,3.947,94.7,.,5.3,.,.,.,.,.
2,CURRIC,370,001,24,3.979,95.8,4.2,.,.,.,.,.,.
3,CURRIC,371,001,22,3.773,86.4,9.1,.,.,.,.,4.5,.
4,CURRIC,371,002,18,3.944,88.9,11.1,.,.,.,.,.,.
5,CURRIC,371,003,18,3.944,88.9,11.1,.,.,.,.,.,.
7,CURRIC,372,001,18,3.833,66.7,33.3,.,.,.,.,.,.
8,CURRIC,372,002,18,3.972,94.4,5.6,.,.,.,.,.,.
15,CURRIC,390,001,17,4.000,100.0,.,.,.,.,.,.,.
16,CURRIC,393,001,16,3.906,81.3,18.8,.,.,.,.,.,.
17,CURRIC,396,001,24,3.896,83.3,12.5,4.2,.,.,.,.,.
19,CURRIC,432,001,19,4.000,100.0,.,.,.,.,.,.,.
24,CURRIC,500,001,12,4.000,100.0,.,.,.,.,.,.,.
26,CURRIC,506,001,45,3.933,88.9,8.9,2.2,.,.,.,.,.
27,CURRIC,507,001,27,4.000,100.0,.,.,.,.,.,.,.
28,CURRIC,507,002,31,4.000,100.0,.,.,.,.,.,.,.
29,CURRIC,507,003,28,3.982,96.4,3.6,.,.,.,.,.,.
36,CURRIC,550,001,25,3.960,92.0,8.0,.,.,.,.,.,.
37,CURRIC,606,001,14,4.000,92.9,.,.,.,.,.,.,.
38,CURRIC,630,001,13,4.000,100.0,.,.,.,.,.,.,.
39,CURRIC,630,002,10,3.800,90.0,.,.,.,10.0,.,.,.
3,CURRIC,660,001,25,3.979,92.0,4.0,.,.,.,.,.,.
4,CURRIC,663,001,25,4.000,100.0,.,.,.,.,.,.,.
5,CURRIC,675,001,10,3.667,60.0,20.0,.,.,10.0,.,.,.
0,DANCE,100,001,49,3.684,83.7,4.1,.,2.0,6.1,2.0,2.0,.
1,DANCE,101,001,38,3.789,81.6,5.3,10.5,.,.,2.6,.,.
2,DANCE,101,002,33,3.788,78.8,6.1,12.1,.,3.0,.,.,.
5,DANCE,105,001,24,3.958,95.8,.,4.2,.,.,.,.,.
6,DANCE,107,001,22,3.705,77.3,13.6,4.5,.,.,.,4.5,.
7,DANCE,110,001,12,3.833,75.0,16.7,8.3,.,.,.,.,.
8,DANCE,110,010,33,3.828,81.8,6.1,3.0,3.0,3.0,.,.,.
9,DANCE,110,011,45,3.932,86.7,8.9,2.2,.,.,.,.,.
10,DANCE,110,013,22,3.727,77.3,4.5,9.1,4.5,4.5,.,.,.
11,DANCE,110,014,25,4.000,100.0,.,.,.,.,.,.,.
13,DANCE,111,002,19,3.632,73.7,10.5,10.5,.,.,.,5.3,.
14,DANCE,111,003,17,3.588,76.5,11.8,.,.,5.9,.,5.9,.
16,DANCE,115,001,20,3.900,95.0,.,.,.,5.0,.,.,.
19,DANCE,118,001,16,3.875,93.8,.,.,.,6.3,.,.,.
20,DANCE,118,002,6,4.000,100.0,.,.,.,.,.,.,.
22,DANCE,121,001,19,3.605,78.9,5.3,5.3,.,5.3,.,5.3,.
23,DANCE,125,001,12,3.875,83.3,8.3,8.3,.,.,.,.,.
24,DANCE,125,002,13,4.000,76.9,.,.,.,.,.,.,15.4
27,DANCE,133,001,25,3.800,76.0,.,.,.,.,.,4.0,8.0
28,DANCE,133,002,29,3.966,96.6,.,3.4,.,.,.,.,.
30,DANCE,135,001,28,3.393,35.7,35.7,17.9,7.1,.,.,3.6,.
31,DANCE,135,002,28,3.357,57.1,17.9,7.1,3.6,3.6,7.1,3.6,.
32,DANCE,135,003,27,3.852,81.5,11.1,3.7,3.7,.,.,.,.
33,DANCE,135,004,30,3.817,80.0,10.0,3.3,6.7,.,.,.,.
35,DANCE,136,001,7,4.000,100.0,.,.,.,.,.,.,.
36,DANCE,140,001,9,4.000,100.0,.,.,.,.,.,.,.
37,DANCE,162,001,12,3.542,66.7,8.3,16.7,.,.,8.3,.,.
38,DANCE,165,002,19,3.361,63.2,5.3,5.3,.,10.5,10.5,.,5.3
39,DANCE,168,001,86,3.637,64.0,12.8,14.0,2.3,3.5,.,1.2,1.2
40,DANCE,168,002,94,3.785,84.0,4.3,4.3,2.1,2.1,1.1,1.1,1.1
1,DANCE,200,001,14,4.000,100.0,.,.,.,.,.,.,.
2,DANCE,211,001,15,4.000,93.3,.,.,.,.,.,.,.
3,DANCE,211,002,14,4.000,100.0,.,.,.,.,.,.,.
5,DANCE,225,001,19,3.974,94.7,5.3,.,.,.,.,.,.
6,DANCE,225,002,21,4.000,95.2,.,.,.,.,.,.,.
8,DANCE,235,001,13,3.917,76.9,15.4,.,.,.,.,.,.
9,DANCE,240,001,6,4.000,100.0,.,.,.,.,.,.,.
10,DANCE,241,001,15,4.000,100.0,.,.,.,.,.,.,.
11,DANCE,255,001,19,3.889,89.5,.,.,.,5.3,.,.,.
12,DANCE,259,001,15,3.767,86.7,6.7,.,.,.,6.7,.,.
13,DANCE,265,001,22,3.900,86.4,.,.,.,4.5,.,.,.
14,DANCE,268,001,91,3.692,70.3,16.5,6.6,3.3,1.1,.,2.2,.
15,DANCE,311,001,22,3.816,86.4,4.5,4.5,.,.,.,4.5,.
16,DANCE,311,002,18,3.667,66.7,11.1,16.7,.,5.6,.,.,.
18,DANCE,330,001,12,3.583,50.0,25.0,16.7,8.3,.,.,.,.
19,DANCE,331,001,11,4.000,100.0,.,.,.,.,.,.,.
21,DANCE,355,001,18,4.000,100.0,.,.,.,.,.,.,.
22,DANCE,376,001,11,3.950,81.8,9.1,.,.,.,.,.,.
24,DANCE,451,001,9,3.944,88.9,11.1,.,.,.,.,.,.
25,DANCE,451,002,6,4.000,100.0,.,.,.,.,.,.,.
26,DANCE,451,003,9,4.000,100.0,.,.,.,.,.,.,.
27,DANCE,451,004,10,4.000,100.0,.,.,.,.,.,.,.
28,DANCE,451,005,7,3.857,85.7,.,14.3,.,.,.,.,.
30,DANCE,462,001,11,3.818,72.7,18.2,9.1,.,.,.,.,.
0,DS,101,001,16,4.000,93.8,.,.,.,.,.,.,.
1,DS,101,002,15,3.400,40.0,33.3,13.3,6.7,.,6.7,.,.
3,DS,120,001,138,3.688,65.2,22.5,5.1,1.4,2.2,0.7,1.4,.
4,DS,153,001,44,3.430,34.1,29.5,27.3,.,6.8,.,.,.
5,DS,210,001,16,3.433,43.8,31.3,12.5,.,.,.,6.3,.
6,DS,221,001,143,3.071,30.1,13.3,30.8,6.3,13.3,1.4,3.5,1.4
7,DS,222,001,28,3.839,82.1,7.1,7.1,3.6,.,.,.,.
8,DS,223,001,31,3.717,48.4,41.9,6.5,.,.,.,.,.
9,DS,224,001,29,3.879,82.8,10.3,6.9,.,.,.,.,.
10,DS,229,001,7,3.857,85.7,.,14.3,.,.,.,.,.
11,DS,241,002,14,3.607,71.4,21.4,.,.,.,.,7.1,.
12,DS,241,003,15,3.567,66.7,20.0,6.7,.,.,.,6.7,.
14,DS,252,001,93,3.656,73.1,11.8,4.3,5.4,2.2,1.1,2.2,.
15,DS,253,002,14,2.821,35.7,21.4,7.1,.,14.3,14.3,7.1,.
16,DS,264,001,13,3.364,23.1,30.8,23.1,.,7.7,.,.,7.7
17,DS,319,001,12,3.750,58.3,33.3,8.3,.,.,.,.,.
18,DS,327,001,14,4.000,100.0,.,.,.,.,.,.,.
19,DS,341,001,28,3.929,92.9,3.6,.,3.6,.,.,.,.
20,DS,341,002,29,3.948,93.1,3.4,3.4,.,.,.,.,.
22,DS,422,001,31,3.879,74.2,16.1,3.2,.,.,.,.,.
24,DS,430,001,41,3.800,78.0,14.6,2.4,.,.,.,2.4,2.4
25,DS,451,001,28,3.160,25.0,32.1,14.3,10.7,.,.,7.1,.
27,DS,501,002,12,3.850,66.7,33.3,.,.,.,.,.,.
28,DS,501,003,6,3.833,83.3,.,16.7,.,.,.,.,.
30,DS,518,001,10,3.350,60.0,10.0,10.0,.,10.0,10.0,.,.
31,DS,528,001,6,3.750,66.7,16.7,16.7,.,.,.,.,.
32,DS,561,001,41,3.634,46.3,39.0,9.8,4.9,.,.,.,.
33,DS,601,001,11,3.818,81.8,.,18.2,.,.,.,.,.
34,DS,622,001,31,3.733,51.6,38.7,6.5,.,.,.,.,.
35,DS,626,001,25,3.940,88.0,12.0,.,.,.,.,.,.
36,DS,690,032,6,4.000,100.0,.,.,.,.,.,.,.
0,DY SCI,101,001,20,3.425,25.0,35.0,40.0,.,.,.,.,.
1,DY SCI,233,001,9,3.667,55.6,22.2,22.2,.,.,.,.,.
2,DY SCI,272,001,45,3.889,91.1,.,4.4,4.4,.,.,.,.
5,DY SCI,299,005,6,4.000,100.0,.,.,.,.,.,.,.
8,DY SCI,375,001,9,4.000,100.0,.,.,.,.,.,.,.
11,DY SCI,378,001,21,3.310,52.4,4.8,23.8,.,14.3,4.8,.,.
17,DY SCI,399,024,14,4.000,100.0,.,.,.,.,.,.,.
20,DY SCI,414,001,16,2.781,12.5,12.5,25.0,31.3,12.5,6.3,.,.
21,DY SCI,434,001,8,3.438,37.5,25.0,25.0,12.5,.,.,.,.
22,DY SCI,535,001,18,4.000,100.0,.,.,.,.,.,.,.
0,E A STDS,103,001,17,3.412,47.1,29.4,11.8,5.9,.,.,5.9,.
1,E A STDS,255,001,14,4.000,100.0,.,.,.,.,.,.,.
0,E C E,1,001,23,3.976,87.0,4.3,.,.,.,.,.,.
1,E C E,203,001,121,3.379,46.3,14.9,20.7,7.4,8.3,0.8,0.8,.
3,E C E,204,002,15,3.600,53.3,26.7,13.3,.,6.7,.,.,.
5,E C E,210,001,72,4.000,100.0,.,.,.,.,.,.,.
6,E C E,210,002,83,4.000,100.0,.,.,.,.,.,.,.
8,E C E,219,001,121,3.777,80.2,5.0,9.1,3.3,1.7,0.8,.,.
11,E C E,220,001,64,3.156,35.9,20.3,15.6,7.8,15.6,3.1,1.6,.
12,E C E,230,001,100,2.980,32.0,18.0,19.0,8.0,11.0,8.0,4.0,.
13,E C E,235,001,25,3.060,16.0,20.0,40.0,8.0,16.0,.,.,.
14,E C E,235,002,36,3.000,30.6,13.9,22.2,13.9,5.6,8.3,2.8,.
16,E C E,252,001,129,3.406,47.3,24.0,7.0,10.1,8.5,1.6,0.8,.
17,E C E,252,006,27,3.037,40.7,11.1,18.5,3.7,14.8,7.4,3.7,.
19,E C E,270,001,47,3.564,44.7,27.7,23.4,4.3,.,.,.,.
20,E C E,270,002,42,3.702,61.9,26.2,4.8,4.8,2.4,.,.,.
23,E C E,271,001,41,3.512,34.1,41.5,17.1,7.3,.,.,.,.
24,E C E,271,002,15,3.214,13.3,33.3,33.3,6.7,6.7,.,.,.
26,E C E,303,001,16,3.906,87.5,6.3,6.3,.,.,.,.,.
27,E C E,303,002,17,3.706,58.8,23.5,17.6,.,.,.,.,.
29,E C E,313,001,11,3.955,90.9,9.1,.,.,.,.,.,.
30,E C E,313,002,10,3.850,80.0,10.0,10.0,.,.,.,.,.
32,E C E,315,001,35,3.814,82.9,8.6,5.7,.,.,2.9,.,.
33,E C E,315,002,27,3.870,85.2,7.4,3.7,3.7,.,.,.,.
34,E C E,315,003,21,3.881,90.5,4.8,.,.,4.8,.,.,.
36,E C E,317,001,17,3.971,94.1,5.9,.,.,.,.,.,.
37,E C E,317,003,16,3.938,87.5,12.5,.,.,.,.,.,.
39,E C E,320,001,33,3.500,42.4,33.3,15.2,.,9.1,.,.,.
40,E C E,330,001,64,3.352,45.3,17.2,14.1,12.5,9.4,1.6,.,.
0,E C E,331,001,42,2.975,14.3,16.7,35.7,11.9,14.3,2.4,.,.
1,E C E,335,001,12,3.500,33.3,41.7,16.7,8.3,.,.,.,.
2,E C E,340,001,113,3.903,85.8,8.8,5.3,.,.,.,.,.
3,E C E,340,002,58,3.440,55.2,10.3,22.4,1.7,6.9,1.7,1.7,.
5,E C E,342,001,70,3.807,77.1,15.7,5.7,.,.,.,1.4,.
6,E C E,352,001,92,3.212,28.3,25.0,22.8,13.0,9.8,.,1.1,.
7,E C E,352,002,46,2.913,6.5,28.3,30.4,10.9,23.9,.,.,.
9,E C E,353,001,78,3.221,34.6,23.1,16.7,12.8,7.7,1.3,2.6,.
10,E C E,354,001,19,3.289,42.1,10.5,31.6,5.3,5.3,5.3,.,.
11,E C E,354,002,39,3.077,23.1,30.8,17.9,10.3,12.8,2.6,2.6,.
12,E C E,354,003,22,3.159,13.6,36.4,27.3,13.6,9.1,.,.,.
14,E C E,356,001,49,3.337,20.4,36.7,32.7,10.2,.,.,.,.
15,E C E,370,001,15,4.000,100.0,.,.,.,.,.,.,.
16,E C E,370,002,14,3.964,92.9,7.1,.,.,.,.,.,.
17,E C E,370,004,17,4.000,100.0,.,.,.,.,.,.,.
18,E C E,370,005,14,3.929,92.9,.,7.1,.,.,.,.,.
20,E C E,376,001,109,3.165,24.8,27.5,22.0,16.5,6.4,0.9,1.8,.
33,E C E,411,001,44,3.477,31.8,36.4,25.0,2.3,2.3,.,.,.
34,E C E,411,003,18,3.735,66.7,11.1,11.1,5.6,.,.,.,.
36,E C E,427,001,60,3.342,33.3,21.7,21.7,13.3,5.0,.,.,1.7
37,E C E,427,003,9,3.944,88.9,11.1,.,.,.,.,.,.
39,E C E,431,001,24,3.500,37.5,37.5,16.7,4.2,4.2,.,.,.
40,E C E,435,001,9,3.556,44.4,22.2,33.3,.,.,.,.,.
0,E C E,436,001,25,3.420,36.0,12.0,52.0,.,.,.,.,.
1,E C E,439,001,29,3.310,44.8,10.3,24.1,17.2,.,.,3.4,.
2,E C E,447,001,9,3.938,77.8,11.1,.,.,.,.,.,11.1
3,E C E,454,001,33,3.955,93.9,3.0,3.0,.,.,.,.,.
4,E C E,462,001,16,3.188,6.3,50.0,25.0,12.5,6.3,.,.,.
7,E C E,506,001,7,3.571,71.4,.,14.3,.,14.3,.,.,.
11,E C E,532,001,18,3.722,55.6,33.3,11.1,.,.,.,.,.
12,E C E,532,002,21,3.524,23.8,57.1,19.0,.,.,.,.,.
13,E C E,532,004,19,3.711,63.2,15.8,21.1,.,.,.,.,.
15,E C E,533,001,33,3.500,39.4,42.4,12.1,3.0,.,.,3.0,.
16,E C E,536,001,10,3.750,50.0,50.0,.,.,.,.,.,.
17,E C E,539,001,31,3.452,25.8,38.7,35.5,.,.,.,.,.
18,E C E,548,001,14,3.429,50.0,28.6,14.3,.,.,.,7.1,.
